#PictureHD,PictureThumbNail,X/East,Y/North,Z/Altitude,Yaw,Pitch,Roll,FligthSpeed,Battery
http://data.flightstream.io/sg/0003/P8290157.jpg,http://data.flightstream.io/sg/0003/tn/P8290157.jpg,5.420212,100.262048,774.73,-4.82,-0.81,-112.07,10,54%
http://data.flightstream.io/sg/0003/P8290158.jpg,http://data.flightstream.io/sg/0003/tn/P8290158.jpg,5.420225,100.262077,774.75,-4.59,-0.75,-112.09,10,54%
http://data.flightstream.io/sg/0003/P8290159.jpg,http://data.flightstream.io/sg/0003/tn/P8290159.jpg,5.420239,100.262112,774.74,-4.12,-0.8,-112.08,9,53%
http://data.flightstream.io/sg/0003/P8290160.jpg,http://data.flightstream.io/sg/0003/tn/P8290160.jpg,5.420249,100.262138,774.68,-4.06,-0.87,-111.81,10,53%
http://data.flightstream.io/sg/0003/P8290161.jpg,http://data.flightstream.io/sg/0003/tn/P8290161.jpg,5.42026,100.262164,774.64,-4.22,-1.55,-111.74,10,53%
http://data.flightstream.io/sg/0003/P8290162.jpg,http://data.flightstream.io/sg/0003/tn/P8290162.jpg,5.420275,100.262201,774.66,-4.74,-1.64,-112.56,10,52%
http://data.flightstream.io/sg/0003/P8290163.jpg,http://data.flightstream.io/sg/0003/tn/P8290163.jpg,5.420288,100.262234,774.61,-4.19,-2.69,-113.59,10,52%
http://data.flightstream.io/sg/0003/P8290164.jpg,http://data.flightstream.io/sg/0003/tn/P8290164.jpg,5.420299,100.262262,774.61,-3.95,-2.97,-113.59,10,52%
http://data.flightstream.io/sg/0003/P8290165.jpg,http://data.flightstream.io/sg/0003/tn/P8290165.jpg,5.420308,100.262291,774.65,-3.4,-3.01,-113.8,10,51%
http://data.flightstream.io/sg/0003/P8290166.jpg,http://data.flightstream.io/sg/0003/tn/P8290166.jpg,5.420322,100.262331,774.79,-3.09,-3.08,-112.15,9,51%
http://data.flightstream.io/sg/0003/P8290167.jpg,http://data.flightstream.io/sg/0003/tn/P8290167.jpg,5.420339,100.262374,774.97,-3.75,-3.16,-112.52,10,51%
http://data.flightstream.io/sg/0003/P8290168.jpg,http://data.flightstream.io/sg/0003/tn/P8290168.jpg,5.42035,100.262399,774.91,-3.84,-2.8,-112.62,10,51%
http://data.flightstream.io/sg/0003/P8290169.jpg,http://data.flightstream.io/sg/0003/tn/P8290169.jpg,5.420359,100.262422,774.79,-3.82,-1.72,-112.83,10,50%
http://data.flightstream.io/sg/0003/P8290170.jpg,http://data.flightstream.io/sg/0003/tn/P8290170.jpg,5.420366,100.26244,774.83,-3.93,-1.13,-112.49,10,50%
http://data.flightstream.io/sg/0003/P8290171.jpg,http://data.flightstream.io/sg/0003/tn/P8290171.jpg,5.420375,100.262462,774.91,-3.54,-0.92,-112.53,10,50%
http://data.flightstream.io/sg/0003/P8290172.jpg,http://data.flightstream.io/sg/0003/tn/P8290172.jpg,5.420385,100.262492,774.97,-3.11,-1,-112.37,9,49%
http://data.flightstream.io/sg/0003/P8290173.jpg,http://data.flightstream.io/sg/0003/tn/P8290173.jpg,5.420395,100.262517,774.86,-3.39,-1.78,-112.46,10,49%
http://data.flightstream.io/sg/0003/P8290174.jpg,http://data.flightstream.io/sg/0003/tn/P8290174.jpg,5.420408,100.262549,774.91,-3.57,-2.25,-112.62,10,49%
http://data.flightstream.io/sg/0003/P8290175.jpg,http://data.flightstream.io/sg/0003/tn/P8290175.jpg,5.420422,100.262589,775.09,-3.2,-1.68,-111.85,10,48%
http://data.flightstream.io/sg/0003/P8290176.jpg,http://data.flightstream.io/sg/0003/tn/P8290176.jpg,5.42044,100.262637,775.16,-3.32,-0.86,-112.64,10,48%
http://data.flightstream.io/sg/0003/P8290177.jpg,http://data.flightstream.io/sg/0003/tn/P8290177.jpg,5.420451,100.262668,775.13,-3.18,-1.48,-112.21,10,48%
http://data.flightstream.io/sg/0003/P8290178.jpg,http://data.flightstream.io/sg/0003/tn/P8290178.jpg,5.420458,100.262688,775.13,-2.91,-1.05,-111.65,10,48%
http://data.flightstream.io/sg/0003/P8290179.jpg,http://data.flightstream.io/sg/0003/tn/P8290179.jpg,5.420467,100.262713,775.07,-2.74,-1.17,-111.91,9,47%
http://data.flightstream.io/sg/0003/P8290180.jpg,http://data.flightstream.io/sg/0003/tn/P8290180.jpg,5.420477,100.262737,774.99,-2.83,-1.19,-112.38,10,47%
http://data.flightstream.io/sg/0003/P8290181.jpg,http://data.flightstream.io/sg/0003/tn/P8290181.jpg,5.420488,100.262761,774.93,-3.26,-1.03,-112.22,10,47%
http://data.flightstream.io/sg/0003/P8290182.jpg,http://data.flightstream.io/sg/0003/tn/P8290182.jpg,5.4205,100.262783,774.97,-4.13,-0.11,-111.43,10,46%
http://data.flightstream.io/sg/0003/P8290183.jpg,http://data.flightstream.io/sg/0003/tn/P8290183.jpg,5.42051,100.262806,774.97,-4.1,0.14,-111.46,10,46%
http://data.flightstream.io/sg/0003/P8290184.jpg,http://data.flightstream.io/sg/0003/tn/P8290184.jpg,5.42052,100.262829,774.97,-3.57,0.41,-111.69,10,46%
http://data.flightstream.io/sg/0003/P8290185.jpg,http://data.flightstream.io/sg/0003/tn/P8290185.jpg,5.420529,100.262854,775.03,-3.94,0.24,-110.17,9,45%
http://data.flightstream.io/sg/0003/P8290186.jpg,http://data.flightstream.io/sg/0003/tn/P8290186.jpg,5.420538,100.262885,775.17,-3.52,-0.21,-109.98,10,45%
http://data.flightstream.io/sg/0003/P8290187.jpg,http://data.flightstream.io/sg/0003/tn/P8290187.jpg,5.420546,100.262912,775.27,-2.71,-0.61,-111.53,10,45%
http://data.flightstream.io/sg/0003/P8290188.jpg,http://data.flightstream.io/sg/0003/tn/P8290188.jpg,5.420553,100.26294,775.3,-2.11,-1.35,-111.76,10,45%
http://data.flightstream.io/sg/0003/P8290189.jpg,http://data.flightstream.io/sg/0003/tn/P8290189.jpg,5.420565,100.262973,775.29,-2.81,-1.66,-112.28,10,44%
http://data.flightstream.io/sg/0003/P8290190.jpg,http://data.flightstream.io/sg/0003/tn/P8290190.jpg,5.420575,100.262999,775.32,-3.55,-1.44,-112.38,9,44%
http://data.flightstream.io/sg/0003/P8290191.jpg,http://data.flightstream.io/sg/0003/tn/P8290191.jpg,5.420587,100.263029,775.44,-3.89,-1.08,-112.53,10,44%
http://data.flightstream.io/sg/0003/P8290192.jpg,http://data.flightstream.io/sg/0003/tn/P8290192.jpg,5.420595,100.263048,775.53,-3.5,-0.88,-112.99,10,43%
http://data.flightstream.io/sg/0003/P8290193.jpg,http://data.flightstream.io/sg/0003/tn/P8290193.jpg,5.420604,100.263076,775.67,-3.5,0.13,-112.93,10,43%
http://data.flightstream.io/sg/0003/P8290194.jpg,http://data.flightstream.io/sg/0003/tn/P8290194.jpg,5.420618,100.263115,775.67,-3.33,0.12,-112.16,10,43%
http://data.flightstream.io/sg/0003/P8290195.jpg,http://data.flightstream.io/sg/0003/tn/P8290195.jpg,5.420627,100.263146,775.73,-3.04,-0.24,-111.7,10,42%
http://data.flightstream.io/sg/0003/P8290196.jpg,http://data.flightstream.io/sg/0003/tn/P8290196.jpg,5.420635,100.26317,775.79,-2.52,-0.14,-110.41,9,42%
http://data.flightstream.io/sg/0003/P8290197.jpg,http://data.flightstream.io/sg/0003/tn/P8290197.jpg,5.420647,100.263197,775.67,-3.92,1.04,-109.95,10,42%
http://data.flightstream.io/sg/0003/P8290198.jpg,http://data.flightstream.io/sg/0003/tn/P8290198.jpg,5.42066,100.263223,775.59,-5.34,1.78,-110.93,10,41%
http://data.flightstream.io/sg/0003/P8290199.jpg,http://data.flightstream.io/sg/0003/tn/P8290199.jpg,5.420671,100.263247,775.56,-5.01,0.59,-111.68,9,41%
http://data.flightstream.io/sg/0003/P8290200.jpg,http://data.flightstream.io/sg/0003/tn/P8290200.jpg,5.420682,100.263274,775.6,-4.41,-0.47,-111.18,10,41%
http://data.flightstream.io/sg/0003/P8290201.jpg,http://data.flightstream.io/sg/0003/tn/P8290201.jpg,5.420693,100.263302,775.61,-4,-1.13,-111.85,10,41%
http://data.flightstream.io/sg/0003/P8290202.jpg,http://data.flightstream.io/sg/0003/tn/P8290202.jpg,5.420714,100.263359,775.69,-6.39,-0.31,-109.37,10,40%
http://data.flightstream.io/sg/0003/P8290203.jpg,http://data.flightstream.io/sg/0003/tn/P8290203.jpg,5.420719,100.26338,775.73,-5.67,2.1,-108.81,10,40%
http://data.flightstream.io/sg/0003/P8290204.jpg,http://data.flightstream.io/sg/0003/tn/P8290204.jpg,5.42072,100.263406,775.62,-3.77,3.21,-109.24,10,40%
http://data.flightstream.io/sg/0003/P8290205.jpg,http://data.flightstream.io/sg/0003/tn/P8290205.jpg,5.420721,100.263434,775.64,-3.21,2.93,-107.91,9,39%
http://data.flightstream.io/sg/0003/P8290206.jpg,http://data.flightstream.io/sg/0003/tn/P8290206.jpg,5.420722,100.263459,775.8,-2.75,2.85,-107.56,10,39%
http://data.flightstream.io/sg/0003/P8290207.jpg,http://data.flightstream.io/sg/0003/tn/P8290207.jpg,5.420723,100.263483,776.06,-2.8,3.3,-106.93,10,39%
http://data.flightstream.io/sg/0003/P8290208.jpg,http://data.flightstream.io/sg/0003/tn/P8290208.jpg,5.420725,100.263511,776.23,-2.93,4.32,-106.75,10,38%
http://data.flightstream.io/sg/0003/P8290209.jpg,http://data.flightstream.io/sg/0003/tn/P8290209.jpg,5.420731,100.263547,776.12,-3.79,2.73,-106.99,10,38%
http://data.flightstream.io/sg/0003/P8290210.jpg,http://data.flightstream.io/sg/0003/tn/P8290210.jpg,5.420735,100.263568,776.16,-2.98,2.44,-107.87,10,38%
http://data.flightstream.io/sg/0003/P8290211.jpg,http://data.flightstream.io/sg/0003/tn/P8290211.jpg,5.42074,100.2636,776.29,-2.67,2.22,-108.28,10,38%
http://data.flightstream.io/sg/0003/P8290212.jpg,http://data.flightstream.io/sg/0003/tn/P8290212.jpg,5.420748,100.263639,776.37,-3.34,3.33,-108.13,10,37%
http://data.flightstream.io/sg/0003/P8290213.jpg,http://data.flightstream.io/sg/0003/tn/P8290213.jpg,5.420756,100.263674,776.42,-3.67,3.32,-108.25,9,37%
http://data.flightstream.io/sg/0003/P8290214.jpg,http://data.flightstream.io/sg/0003/tn/P8290214.jpg,5.420761,100.263694,776.54,-3.1,3.53,-110.31,10,37%
http://data.flightstream.io/sg/0003/P8290215.jpg,http://data.flightstream.io/sg/0003/tn/P8290215.jpg,5.420768,100.26372,776.71,-3.85,2.67,-108.22,10,36%
http://data.flightstream.io/sg/0003/P8290216.jpg,http://data.flightstream.io/sg/0003/tn/P8290216.jpg,5.420774,100.263747,776.77,-4.14,2.34,-108.66,10,36%
http://data.flightstream.io/sg/0003/P8290217.jpg,http://data.flightstream.io/sg/0003/tn/P8290217.jpg,5.42078,100.263774,776.86,-3.46,3.38,-107.68,10,36%
http://data.flightstream.io/sg/0003/P8290218.jpg,http://data.flightstream.io/sg/0003/tn/P8290218.jpg,5.420787,100.263801,776.65,-4.17,3.24,-106.5,10,35%
http://data.flightstream.io/sg/0003/P8290219.jpg,http://data.flightstream.io/sg/0003/tn/P8290219.jpg,5.420797,100.263836,776.34,-5.93,2.27,-106.05,10,35%
http://data.flightstream.io/sg/0003/P8290220.jpg,http://data.flightstream.io/sg/0003/tn/P8290220.jpg,5.420803,100.263865,776.29,-6.18,1.75,-106.43,9,35%
http://data.flightstream.io/sg/0003/P8290221.jpg,http://data.flightstream.io/sg/0003/tn/P8290221.jpg,5.420807,100.263899,776.22,-4.66,2.86,-106.34,10,35%
http://data.flightstream.io/sg/0003/P8290222.jpg,http://data.flightstream.io/sg/0003/tn/P8290222.jpg,5.420809,100.263925,776.17,-4.43,3.53,-106.54,10,34%
http://data.flightstream.io/sg/0003/P8290223.jpg,http://data.flightstream.io/sg/0003/tn/P8290223.jpg,5.42081,100.263951,776.26,-4,4.36,-106.51,10,34%
http://data.flightstream.io/sg/0003/P8290224.jpg,http://data.flightstream.io/sg/0003/tn/P8290224.jpg,5.420814,100.263982,776.29,-4.82,4.07,-106.12,10,34%
http://data.flightstream.io/sg/0003/P8290225.jpg,http://data.flightstream.io/sg/0003/tn/P8290225.jpg,5.420818,100.264003,776.38,-4.89,3.51,-105.97,10,33%
http://data.flightstream.io/sg/0003/P8290226.jpg,http://data.flightstream.io/sg/0003/tn/P8290226.jpg,5.420821,100.264026,776.54,-4.66,3.39,-106.11,10,33%
http://data.flightstream.io/sg/0003/P8290227.jpg,http://data.flightstream.io/sg/0003/tn/P8290227.jpg,5.420828,100.264066,776.54,-5.03,2.54,-105.86,10,33%
http://data.flightstream.io/sg/0003/P8290228.jpg,http://data.flightstream.io/sg/0003/tn/P8290228.jpg,5.420833,100.264096,776.33,-5.5,1.92,-106.5,10,32%
http://data.flightstream.io/sg/0003/P8290229.jpg,http://data.flightstream.io/sg/0003/tn/P8290229.jpg,5.420837,100.26412,776.22,-6.48,1.58,-107.52,10,32%
http://data.flightstream.io/sg/0003/P8290230.jpg,http://data.flightstream.io/sg/0003/tn/P8290230.jpg,5.42084,100.264143,776.17,-6.55,1.92,-108.22,10,32%
http://data.flightstream.io/sg/0003/P8290231.jpg,http://data.flightstream.io/sg/0003/tn/P8290231.jpg,5.420841,100.264171,776.25,-5.42,2.35,-108.15,10,32%
http://data.flightstream.io/sg/0003/P8290232.jpg,http://data.flightstream.io/sg/0003/tn/P8290232.jpg,5.420846,100.264242,776.23,-3.66,2.79,-108.32,10,31%
http://data.flightstream.io/sg/0003/P8290233.jpg,http://data.flightstream.io/sg/0003/tn/P8290233.jpg,5.420855,100.264277,776.21,-4.12,-8.21,-108.85,10,31%
http://data.flightstream.io/sg/0003/P8290234.jpg,http://data.flightstream.io/sg/0003/tn/P8290234.jpg,5.420858,100.264287,776.23,-4.27,-5.14,-110.05,10,31%
http://data.flightstream.io/sg/0003/P8290235.jpg,http://data.flightstream.io/sg/0003/tn/P8290235.jpg,5.42086,100.264291,776.3,-4.64,8.22,-112.17,10,30%
http://data.flightstream.io/sg/0003/P8290236.jpg,http://data.flightstream.io/sg/0003/tn/P8290236.jpg,5.420865,100.264301,776.45,-4.43,5.42,-110.9,10,30%
http://data.flightstream.io/sg/0003/P8290237.jpg,http://data.flightstream.io/sg/0003/tn/P8290237.jpg,5.420874,100.26432,776.64,-5.39,1.86,-90.42,10,30%
